Date,Share Code,Issuer Name,Investor Name,Percentage
27-Feb-2026,TOYS,SUNINDO ADIPERSADA TBK,RUDY,1.4
27-Feb-2026,TOYS,SUNINDO ADIPERSADA TBK,SRIYONO,1.16
27-Feb-2026,TPIA,CHANDRA ASRI PACIFIC TBK,BARITO PACIFIC TBK,34.63
27-Feb-2026,TPIA,CHANDRA ASRI PACIFIC TBK,PT TOP INVESTMENT INDONESIA,15
27-Feb-2026,TPIA,CHANDRA ASRI PACIFIC TBK,PRAJOGO PANGESTU,5.03
27-Feb-2026,TPIA,CHANDRA ASRI PACIFIC TBK,MARIGOLD RESOURCES PTE. LTD.,3.92
27-Feb-2026,TPIA,CHANDRA ASRI PACIFIC TBK,HSBC LTD-SINGAPORE BRANCH PRIVATE BANKING DIVISION ACCOUNT CLIENTS,2.97
27-Feb-2026,TPIA,CHANDRA ASRI PACIFIC TBK,BANGKOK BANK PUBLIC COMPANY LIMITED,1.7
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,PT DWITUNGGAL PERKASA MANDIRI,52.04
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,PT PATIN RESOURCES,9.01
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,RONNY KURNIAWAN,4.16
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,ALBERTH KINDANGEN,3.63
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,PT ARTHA WIJAYA KAPITAL,2.85
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,PT INVESTASI JAYA CEMERLANG,2.25
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,RIDOAN MADJUKIE,1.43
27-Feb-2026,TPMA,TRANS POWER MARINE TBK,KARDINATA ALIWARGA,1.22
27-Feb-2026,TRAM,TRADA ALAM MINERA TBK,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,47.14
27-Feb-2026,TRAM,TRADA ALAM MINERA TBK,TAN SECILIA BUDIJANTO,4.98
27-Feb-2026,TRAM,TRADA ALAM MINERA TBK,JUNI SETIAWATI WONOWIDJOJO,4.98
27-Feb-2026,TRAM,TRADA ALAM MINERA TBK,PT JASA INVESTINDO,2.52
27-Feb-2026,TRAM,TRADA ALAM MINERA TBK,HENDRA HARYANTO,1.99
27-Feb-2026,TRAM,TRADA ALAM MINERA TBK,PT ARTHA SEKURITAS INDONESIA,1.73
27-Feb-2026,TRAM,TRADA ALAM MINERA TBK,ANGKASA BUMI MAS PT,1.43
27-Feb-2026,TRGU,CERESTAR INDONESIA TBK,SUNTERRA INDONESIA PT,51.05
27-Feb-2026,TRGU,CERESTAR INDONESIA TBK,PT SUNTERRA INDONESIA,30.07
27-Feb-2026,TRGU,CERESTAR INDONESIA TBK,IRES CREST PTE LTD,4.95
27-Feb-2026,TRGU,CERESTAR INDONESIA TBK,THRESHOLD ASIA HOLDINGS PTE LTD,4.25
27-Feb-2026,TRGU,CERESTAR INDONESIA TBK,OAKSHIRE CAPITAL ADVISORS PTE LTD,3.65
27-Feb-2026,TRIL,TRIWIRA INSANLESTARI TBK,PT ARTHABUANA KARYA MANDIRI,57.54
27-Feb-2026,TRIL,TRIWIRA INSANLESTARI TBK,PT. HENGTRACO PROTECSINDO,14.43
27-Feb-2026,TRIL,TRIWIRA INSANLESTARI TBK,RENAISSANCE CAPITAL MGT INVT.,4.01
27-Feb-2026,TRIL,TRIWIRA INSANLESTARI TBK,SIAUW YUNUS SUBANDI,1.92
27-Feb-2026,TRIL,TRIWIRA INSANLESTARI TBK,ANTONIUS GUNAWAN GHO,1.86
27-Feb-2026,TRIL,TRIWIRA INSANLESTARI TBK,PRISCILLIA LYBIANTO,1.38
27-Feb-2026,TRIL,TRIWIRA INSANLESTARI TBK,HERMANTO,1.03
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,GARIBALDI THOHIR,34.68
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PHILMON SAMUEL TANURI,7.86
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,UNION SAMPOERNA PT,5.81
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,CITIBANK HONG KONG S/A PBG CLIENTS SG,4.99
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,ADELLENE ODELIA TANURI,4.99
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,VERONICA COLONDAM,4.94
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT. SUKSES PERDANA MANDIRI,4.79
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT. PURI DAMAI SEJAHTERA,3.68
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,UOB KAY HIAN PRIVATE LIMITED,3.63
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,NAITO SECURITIES CO. LTD.,3.46
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,TERRA KONSUMA INVESTAMA,3.23
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT TRIMEGAH SEKURITAS INDONESIA TBK,2.05
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT NUANSA INDAH KREASI,1.43
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PIETER TANURI,1.39
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,YABES TANURI,1.37
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,TRINUGRAHA THOHIR HARMONI PT,1.13
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,MARUARAR SIRAIT,1.1
27-Feb-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA TBK,PT. BALI BINTANG SEJAHTERA,1
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT KUNCI DAUD INDONESIA,35.78
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT INTAN INVESTAMA INTERNASIONAL,27.28
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT PANCA MUARA JAYA,5.82
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT RAKSAKA SATYA DEVYA,2.92
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT PERINTIS TRINITI PROPERTI TBK,1.8
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,DJONI,1.5
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT. SUKSES SEJATI SEJAHTERA,1.17
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,SUTOPO WIDODO,1.16
27-Feb-2026,TRIN,PERINTIS TRINITI PROPERTI TBK,PT RADA SARASWATI SURYA,1
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,SUKSES PERDANA PRIMA PT,38.25
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,GLAS TRUST (SINGAPORE) LTD.,25.53
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,UOB KAY HIAN PRIVATE LIMITED,12.97
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,TIGADARI FIESTA .PT - CPD2505K0189508,8.69
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,JPMCB NA RE-POLARIS LTD,8.22
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,PT BANK DBS INDONESIA,1.74
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,ESCOMINDO PTELTD - CPF031149811431,1.41
27-Feb-2026,TRIO,TRIKOMSEL OKE TBK,PT. HUAWEI TECH INVESTMENT,1.2
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,PT. INTI NUSA DAMAI,20.16
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,KIKY SUHERLAN,16.14
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,DEDIE SUHERLAN,16.14
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,PT. KARYA DWIMANUNGGAL SEJAHTERA,14.96
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,TRISULA INSAN TIARA,12.83
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,UBS AG SINGAPORE BRANCH,4.89
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,PT TRISULA INSAN TIARA,3.18
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,PTTRITIRTA INTI MANDIRI,1.74
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,PT TRISULA INTERNATIONAL TBK,1.54
27-Feb-2026,TRIS,TRISULA INTERNATIONAL TBK,INTERVENTURES CAPITAL PTE. LTD,1.54
27-Feb-2026,TRJA,TRANSKON JAYA TBK,PT SAMINDO RESOURCES TBK,83.81
27-Feb-2026,TRJA,TRANSKON JAYA TBK,PT. DAMAI INVESTAMA SUKSES,5.68
27-Feb-2026,TRJA,TRANSKON JAYA TBK,PT ANEKA,1.88
27-Feb-2026,TRJA,TRANSKON JAYA TBK,SAUT MARULITUA SINAGA,1.03
27-Feb-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,DAYA KEMILAU NUSANTARA INVESTAMA PT,59.77
27-Feb-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,OKTANTIO P NOERDIANSYAH,4.58
27-Feb-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,KOKARJADI CHANDRA,2.83
27-Feb-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,TAN TJOE LIANG,1.8
27-Feb-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,PT KARYA DEWANTARA NASIONAL,1.66
27-Feb-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA TBK,WONG DAM SENG,1.62
27-Feb-2026,TRST,TRIAS SENTOSA TBK,PT. K AND L CAPITAL,26.71
27-Feb-2026,TRST,TRIAS SENTOSA TBK,ADILAKSA MANUNGGAL,17.91
27-Feb-2026,TRST,TRIAS SENTOSA TBK,PT. KILO LIMA INTI PERKASA,7.71
27-Feb-2026,TRST,TRIAS SENTOSA TBK,PRIMA POLYCON INDAH PT.,5.76
27-Feb-2026,TRST,TRIAS SENTOSA TBK,PT. KILO BRAVO INTI PERKASA,4.97
27-Feb-2026,TRST,TRIAS SENTOSA TBK,KINDARTO KOHAR,4.87
27-Feb-2026,TRST,TRIAS SENTOSA TBK,LEKONG KOHAR,4.63
27-Feb-2026,TRST,TRIAS SENTOSA TBK,JAMIN TJANDRA,3.82
27-Feb-2026,TRST,TRIAS SENTOSA TBK,GSI S/A CAPITALIGHT INVESTMENTS PTE. LTD,3.56
27-Feb-2026,TRST,TRIAS SENTOSA TBK,TJENHARTO KOHAR,3.04
27-Feb-2026,TRST,TRIAS SENTOSA TBK,MINTARJO WIDYA TJOA,1.75
27-Feb-2026,TRST,TRIAS SENTOSA TBK,FRANSISCA FIFI YONG WIDYA TAN,1.55
27-Feb-2026,TRST,TRIAS SENTOSA TBK,EUGENE SURYONO KOHAR,1.42
27-Feb-2026,TRUE,TRINITI DINAMIK TBK,PT AGUNG PERKASA INVESTINDO,52.83
27-Feb-2026,TRUE,TRINITI DINAMIK TBK,PT PERINTIS TRINITI PROPERTI TBK,14.49
27-Feb-2026,TRUE,TRINITI DINAMIK TBK,PT PANCA AGUNG GEMILANG,5.68
27-Feb-2026,TRUE,TRINITI DINAMIK TBK,DJONI,5.09
27-Feb-2026,TRUE,TRINITI DINAMIK TBK,VALTOS GLOBALINDO,2.72
27-Feb-2026,TRUE,TRINITI DINAMIK TBK,VINCENT YO,1.42
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,PT GUNA MAKMUR RAYA,40.17
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,PT CATUR DHARMA ANUGERAH SURYA,20
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,BUDI GUNAWAN,5
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,CAROLINA KUSUMA,5
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,SUSANA KOSASIH,4.96
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,FENTI HIDAJAT,4.88
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,ERIC MOELJONO,3.72
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,SEMILTA LESTARI,2.93
27-Feb-2026,TRUK,GUNA TIMUR RAYA TBK,ANTONIUS GUNAWAN GHO,1.21
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,PT ARTHA CAPITAL INDONESIA,27.97
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,ARTHA PERDANA INVESTAMA PT,9.35
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,HENDRY HARTATO,7.02
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,ELNI TANGKA,4.98
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,RENEE TANG,4.94
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,PT KUSUMA ANUGRAH ABADI,4.11
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,PT INTI INDAH RAYA,4.11
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,RUSLI HAZALI,2.81
27-Feb-2026,TRUS,TRUST FINANCE INDONESIA TBK,TANNER ALWI,1.95
27-Feb-2026,TSPC,TEMPO SCAN PACIFIC TBK,PT. BOGAMULIA NAGADI,90.5
27-Feb-2026,TUGU,ASURANSI TUGU PRATAMA INDONESIA TBK,PT PERTAMINA (PERSERO),58.5
27-Feb-2026,TUGU,ASURANSI TUGU PRATAMA INDONESIA TBK,UOB KAY HIAN PRIVATE LIMITED,15.84
27-Feb-2026,TUGU,ASURANSI TUGU PRATAMA INDONESIA TBK,SALVITAS INVESTMENT INC,4.12
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,HARRIS MULIAWAN,34.06
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,KINGLAND INVESTINDO NUSANTARA,31.6
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,INDRA MULIAWAN,15.93
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,PT SURYA TUNGGAL UTAMA,3.36
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,PRAKARSA MITRA SENTOSA PT,2.72
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,PT HARAPAN PERSADA ABADI,2.32
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,PT. SEMESTA RAYA PERMAI,2.23
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,PT. SENTRA NIAGA ABADI,2.01
27-Feb-2026,TYRE,KING TIRE INDONESIA TBK,PT KREASI SUKSES SEJATI,1.76
27-Feb-2026,UANG,PAKUAN TBK,SIRIUS SURYA SENTOSA PT,41
27-Feb-2026,UANG,PAKUAN TBK,HAPSORO,19.35
27-Feb-2026,UANG,PAKUAN TBK,PT BASIS UTAMA PRIMA,16.24
27-Feb-2026,UANG,PAKUAN TBK,BHINEKA ABADI INVESTAMA PT,9.49
27-Feb-2026,UANG,PAKUAN TBK,PT PANDAWA INDO INVESTAMA,4.91
27-Feb-2026,UANG,PAKUAN TBK,SATRIO,1.13
27-Feb-2026,UCID,UNI-CHARM INDONESIA TBK,PT APP PURINUSA EKAPERSADA,13.23
27-Feb-2026,UCID,UNI-CHARM INDONESIA TBK,APP PURINUSA EKAPERSADA,7.57
27-Feb-2026,UCID,UNI-CHARM INDONESIA TBK,JPMCB NA AIF CLT RE-THE SCOTTISH ORIENTAL SMALLER COMPANIES TRUST PLC,3.59
27-Feb-2026,UCID,UNI-CHARM INDONESIA TBK,BANQUE PICTET AND CIE SA,1.72
27-Feb-2026,UCID,UNI-CHARM INDONESIA TBK,UOB KAY HIAN PRIVATE LIMITED,1.22
27-Feb-2026,UCID,UNI-CHARM INDONESIA TBK,UNIVERSAL-INVESTMENT- GESSELLSCHAFT MBH FOR AVH EMERGING MARKETS FONDS UI,1.2
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,JOSE LOUPIGA KELIAT,22.71
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,VINCENT LUKITO,22.71
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,CHRISTIAN BRANDON LIMBONO,5.57
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,GERI STEVANUS KOROMPIS,4.97
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,PT BERJAYA TRIMAKMUR SEJAHTERA,4.95
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,GILLIANT GRIMALDY KOROMPIS,4.95
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,BUDI MULJADI,4.92
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,OTNIEL I S KOROMPIS,4.92
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,ANNA MAARTJE ROMPAS,4.8
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,FEBRIYANTHY KURNIAWAN,4.8
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,HARIJIN SANTOSO,4.7
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,HOESEN TABRANI,1.89
27-Feb-2026,UDNG,AGRO BAHARI NUSANTARA TBK,FTAG INVESTMENT BANK LTD,1.33
27-Feb-2026,UFOE,DAMAI SEJAHTERA ABADI TBK,DAMAI SEJAHTERA LESTARI INVESTAMA,72
27-Feb-2026,UFOE,DAMAI SEJAHTERA ABADI TBK,IR PUDJI HARIANTO,7.23
27-Feb-2026,UFOE,DAMAI SEJAHTERA ABADI TBK,POEDJI HARIXON,5.26
27-Feb-2026,UFOE,DAMAI SEJAHTERA ABADI TBK,PT SELIS INVESTAMA INDONESIA,4.35
27-Feb-2026,UFOE,DAMAI SEJAHTERA ABADI TBK,TJOA KING HOA,3.7
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,ASPIRASI LUHUR PT,36.35
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,PT ALAS PUSAKA,11.39
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,PT. SALIM CHEMICALS CORPORA,10.34
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,LAUTAN LUAS TBK PT,5.96
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,YUBER HADI YANTO,4.3
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,MIMY SULIANTI,4.3
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,LUCIANA TANOYO,4.18
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,TAN KONG HAN / HENDRIK. T,3.91
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,PT UICCP INDONESIA,3.65
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,THOMAS SUSENO,3.55
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,HSBC RBWM MR SUJANTO HENDRA,2.11
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,WIDYA KATUARI,1.88
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,RONALD SUCIAWAN,1.88
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,JOHN MICHAEL SUTANTO,1.87
27-Feb-2026,UNIC,UNGGUL INDAH CAHAYA TBK,ELLEN,1.76
27-Feb-2026,UNIQ,ULIMA NITRA TBK,BURHAN TJOKRO,22.52
27-Feb-2026,UNIQ,ULIMA NITRA TBK,ULUNG WIJAYA,22.52
27-Feb-2026,UNIQ,ULIMA NITRA TBK,JATI SIMINA,11.95
27-Feb-2026,UNIQ,ULIMA NITRA TBK,MERTY TJOKRO,10.65
27-Feb-2026,UNIQ,ULIMA NITRA TBK,MERTJE TJOKRO,6.2
27-Feb-2026,UNIQ,ULIMA NITRA TBK,TUTI NUARNI,6.2
27-Feb-2026,UNIQ,ULIMA NITRA TBK,JULIANA HALIM,3.21
27-Feb-2026,UNIQ,ULIMA NITRA TBK,NONI,2.41
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,BLOOM INTERNATIONAL LTD,7.62
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,PT. SUGE TALESTA GUNA,4.96
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,PT ENERGI HARAPAN BARU,4.95
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,PT. DUNIA SURYA BAKTI,4.95
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,PT KURNIA SENTOSA MULIA,4.94
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,PT. SANDI USAHA JAYA,4.94
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,LIEM SIEN LAN,4.94
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,PT. DAMAR JAYASTU PUTRA,4.91
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,PT VITO PURWA CENDANA,4.91
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,4.89
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,SIAUW YUNUS SUBANDI,4.7
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,TANOKO MULYO ATMODJO,3.05
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,RADIUS ERWIN DA SILVA S. KOM,1.27
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,ANDY TANUJAYA,1.26
27-Feb-2026,UNIT,CAHAYA PERMATA SEJAHTERA TBK,ANNA KAMAGI,1.19
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,PT BAKRIE CAPITAL INDONESIA,17.82
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,ERNAWATI ALI,10.96
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,STEFANIE DJAJALI,9.21
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,INDO ALAM RESOURCES PTE. LTD,3.78
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,PT BIOFUEL INDO SUMATRA,3.68
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,MINARDI KONG,1.68
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,LINGGA MANIK PT,1.61
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,HON HERFENDI,1.29
27-Feb-2026,UNSP,BAKRIE SUMATERA PLANTATIONS TBK,MEIVEL HOLDINGS CORPORATION,1.28
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,TAN TJOE ING,22.5
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,STEPHEN MULYADI,20.62
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,HENRY MULYADI,15
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,ANDREW MULYADI,15
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,MOSHE DARRON PANJAITAN,3.27
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,PT WIRA CAKRA BERLIAN,3.2
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,PT RODA LANGIT SEMESTA,2.87
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,PT FAJAR CAKRAWALA PRIMA,2.68
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,PT MULTI BUANA CARAKA,1.92
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,TE RAHARJO PRAYITNO,1.87
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,YAFANG ZHOU,1.08
27-Feb-2026,UNTD,TERANG DUNIA INTERNUSA TBK,IAN TANUWIJAYA,1.02
27-Feb-2026,UNTR,UNITED TRACTORS TBK,PT ASTRA INTERNATIONAL TBK,59.5
27-Feb-2026,UNTR,UNITED TRACTORS TBK,PT UNITED TRACTORS TBK,5.18
27-Feb-2026,UNTR,UNITED TRACTORS TBK,PEOPLE'S BANK OF CHINA,1.01
27-Feb-2026,UNVR,UNILEVER INDONESIA TBK,UNILEVER INDONESIA TBK.,84.99
27-Feb-2026,URBN,URBAN JAKARTA PROPERTINDO TBK,PT. NUSA WIJAYA PROPERTINDO,74.3
27-Feb-2026,URBN,URBAN JAKARTA PROPERTINDO TBK,PT. URBAN JAKARTA PROPERTINDO TBK.,3.48
27-Feb-2026,URBN,URBAN JAKARTA PROPERTINDO TBK,YONGKY WIJAYA,1.38
27-Feb-2026,URBN,URBAN JAKARTA PROPERTINDO TBK,WING SENG FONG,1.01
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,PT TRIMEGAH SUMBER MAS,41.22
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,AGUSTIN WIDYAWATI,5.08
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,GENCAR,4.76
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,H RIKY BOY PERMATA,4.07
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,KOKARJADI CHANDRA,2.59
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,HADY KUSWANTO S KOM,2.32
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,WINSTON TAN,2.25
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,SARAH GLOBAL INDONESIA PT,1.8
27-Feb-2026,UVCR,TRIMEGAH KARYA PRATAMA TBK,HENDRA WIJAYA,1.26
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,PT. TEMBESU ELANG PERKASA,69.98
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,BERSATU KITA TANGGUH PT,7.78
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,ANDI SOEGIARTO,4.37
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,JANE VALERIE PURNAWAN,4.25
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,VICTOR ROY TEGUH,2.62
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,ARIEF RAMON,2.06
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,MOCHTAR SUHADI,1.69
27-Feb-2026,VAST,VASTLAND INDONESIA TBK,ARI ANASTASIA CHRISTIANA,1.3
27-Feb-2026,VERN,VERONA INDAH PICTURES TBK,PIE TITIN SURYANI,46.63
27-Feb-2026,VERN,VERONA INDAH PICTURES TBK,BEDY KUNADY,29.56
27-Feb-2026,VERN,VERONA INDAH PICTURES TBK,HANSEL,4.67
27-Feb-2026,VERN,VERONA INDAH PICTURES TBK,JUWARTI,4.64
27-Feb-2026,VERN,VERONA INDAH PICTURES TBK,KUMALA KENCANAWATI,4.37
27-Feb-2026,VERN,VERONA INDAH PICTURES TBK,RIRI IRAWAN,2.3
27-Feb-2026,VERN,VERONA INDAH PICTURES TBK,MADTHOBI JAELANI,2.1
